Order Date,Ship Date,Category,Sub-Category,Sales,Quantity,Discount,Profit,,Row Labels,Sum of Profit,,,,,,,
10-08-2019,15-08-2019,Office Supplies,Envelopes,70.08,6,0,35.04,,88.04,6.603,,,,,,,
10-08-2019,15-08-2019,Furniture,Furnishings,121.3,2,0,25.473,,88.074,-58.716,,,,,,,
10-08-2019,15-08-2019,Technology,Phones,1454.49,9,0,378.1674,,88.752,27.735,,,,,,,
10-08-2019,15-08-2019,Office Supplies,Paper,177.2,5,0,83.284,,88.768,31.0688,,,,,,,
11-08-2019,13-08-2019,Office Supplies,Paper,29.664,4,0.2,10.0116,,88.776,15.5358,,,,,,,
11-08-2019,13-08-2019,Office Supplies,Art,9.184,7,0.2,2.87,,88.92,14.4495,,,,,,,
11-08-2019,13-08-2019,Technology,Phones,153.584,2,0.2,13.4386,,89.0664,-17.0274,,,,,,,
11-08-2019,13-08-2019,Office Supplies,Binders,12.864,8,0.8,-22.512,,89.52,42.0744,,,,,,,
11-08-2019,13-08-2019,Office Supplies,Binders,477.51,11,0,219.6546,,89.544,12.3123,,,,,,,
11-08-2019,16-08-2019,Office Supplies,Paper,25.92,4,0,12.4416,,89.568,31.3488,,,,,,,
12-08-2019,17-08-2019,Office Supplies,Paper,20.736,4,0.2,7.2576,,89.584,4.4792,,,,,,,
12-08-2019,15-08-2019,Office Supplies,Appliances,542.94,3,0,152.0232,,89.768,-2.5648,,,,,,,
12-08-2019,15-08-2019,Furniture,Furnishings,54.92,4,0,19.7712,,89.856,21.3408,,,,,,,
12-08-2019,12-08-2019,Office Supplies,Art,17.52,3,0,5.256,,89.9,25.172,,,,,,,
12-08-2019,12-08-2019,Furniture,Chairs,1779.9,5,0,373.779,,89.95,43.176,,,,,,,
12-08-2019,12-08-2019,Office Supplies,Art,219.9,5,0,59.373,,89.97,56.6811,,,,,,,
12-08-2019,19-08-2019,Technology,Copiers,299.99,1,0,89.997,,89.98,43.1904,,,,,,,
12-08-2019,19-08-2019,Office Supplies,Paper,192.16,4,0,92.2368,,89.988,-14.998,,,,,,,
12-08-2019,19-08-2019,Technology,Phones,242.624,8,0.2,27.2952,,89.991,-152.9847,,,,,,,
12-08-2019,19-08-2019,Office Supplies,Storage,46.74,3,0,11.685,,90.48,23.5248,,,,,,,
12-08-2019,19-08-2019,Technology,Accessories,174.95,5,0,12.2465,,90.48,67.86,,,,,,,
12-08-2019,19-08-2019,Office Supplies,Binders,100.704,6,0.2,37.764,,90.57,11.7741,,,,,,,
13-08-2019,13-08-2019,Office Supplies,Storage,31.44,3,0,8.4888,,90.64,38.9752,,,,,,,
13-08-2019,13-08-2019,Office Supplies,Appliances,83.79,7,0,22.6233,,90.8,25.424,,,,,,,
13-08-2019,13-08-2019,Office Supplies,Art,59.52,3,0,15.4752,,90.801,14.1246,,,,,,,
13-08-2019,13-08-2019,Office Supplies,Supplies,31.92,4,0,9.2568,,90.86,52.6988,,,,,,,
13-08-2019,20-08-2019,Office Supplies,Labels,17.544,3,0.2,5.9211,,90.93,2.7279,,,,,,,
13-08-2019,20-08-2019,Office Supplies,Binders,36.024,3,0.2,11.7078,,90.99,14.5584,,,,,,,
13-08-2019,18-08-2019,Office Supplies,Appliances,272.048,7,0.2,30.6054,,91.008,19.3392,,,,,,,
13-08-2019,18-08-2019,Office Supplies,Binders,1614.582,6,0.7,-1237.8462,,91.032,-2.2758,,,,,,,
13-08-2019,18-08-2019,Office Supplies,Fasteners,24.32,5,0.2,9.12,,91.2,41.952,,,,,,,
13-08-2019,18-08-2019,Technology,Accessories,1.584,2,0.2,0.4752,,91.275,-67.5435,,,,,,,
13-08-2019,18-08-2019,Furniture,Furnishings,31.984,1,0.2,0,,91.36,59.384,,,,,,,
13-08-2019,18-08-2019,Office Supplies,Envelopes,14.76,5,0.2,4.797,,91.59,42.1314,,,,,,,
13-08-2019,18-08-2019,Furniture,Chairs,423.648,2,0.2,47.6604,,91.6,26.564,,,,,,,
14-08-2019,16-08-2019,Office Supplies,Labels,5.76,2,0,2.8224,,91.84,45.0016,,,,,,,
14-08-2019,16-08-2019,Office Supplies,Art,16.68,6,0,4.3368,,91.92,31.2528,,,,,,,
14-08-2019,21-08-2019,Furniture,Tables,418.296,3,0.2,5.2287,,91.96,55.176,,,,,,,
15-08-2019,21-08-2019,Office Supplies,Appliances,97.84,2,0,25.4384,,91.99,3.6796,,,,,,,
15-08-2019,18-08-2019,Office Supplies,Storage,1801.632,6,0.2,-337.806,,92.52,24.9804,,,,,,,
15-08-2019,19-08-2019,Office Supplies,Labels,50.4,8,0,23.184,,92.88,30.186,,,,,,,
16-08-2019,16-08-2019,Office Supplies,Binders,13.428,3,0.7,-11.19,,92.94,41.823,,,,,,,
16-08-2019,16-08-2019,Office Supplies,Storage,67.136,4,0.2,-0.8392,,93.344,32.6704,,,,,,,
17-08-2019,19-08-2019,Office Supplies,Binders,895.92,5,0.2,302.373,,94.192,-164.836,,,,,,,
17-08-2019,19-08-2019,Furniture,Chairs,462.564,2,0.1,97.6524,,94.2,23.55,,,,,,,
17-08-2019,23-08-2019,Office Supplies,Binders,102.93,3,0,48.3771,,94.2,39.564,,,,,,,
17-08-2019,23-08-2019,Technology,Accessories,98.16,6,0,9.816,,94.85,91.056,,,,,,,
17-08-2019,24-08-2019,Office Supplies,Supplies,5.552,2,0.2,-1.041,,95.144,10.7037,,,,,,,
17-08-2019,24-08-2019,Office Supplies,Art,8.016,3,0.2,1.002,,95.232,24.9984,,,,,,,
17-08-2019,24-08-2019,Furniture,Chairs,74.592,4,0.3,-2.1312,,95.616,9.5616,,,,,,,
17-08-2019,24-08-2019,Furniture,Furnishings,16.784,2,0.6,-22.2388,,95.68,26.7904,,,,,,,
17-08-2019,24-08-2019,Office Supplies,Appliances,38.864,4,0.8,-99.1032,,95.736,20.3439,,,,,,,
17-08-2019,22-08-2019,Furniture,Chairs,4416.174,9,0.3,-630.882,,95.84,69.484,,,,,,,
17-08-2019,24-08-2019,Office Supplies,Envelopes,23.36,2,0,11.68,,95.88,28.764,,,,,,,
17-08-2019,24-08-2019,Technology,Phones,71.976,3,0.2,8.997,,95.92,25.8984,,,,,,,
17-08-2019,24-08-2019,Office Supplies,Paper,8.56,2,0,3.852,,95.94,19.188,,,,,,,
17-08-2019,24-08-2019,Office Supplies,Binders,13.92,3,0.2,4.872,,95.976,4.7988,,,,,,,
17-08-2019,24-08-2019,Office Supplies,Appliances,2518.29,9,0,654.7554,,95.984,17.997,,,,,,,
17-08-2019,24-08-2019,Office Supplies,Storage,540.57,3,0,140.5482,,95.992,9.5992,,,,,,,
17-08-2019,24-08-2019,Office Supplies,Binders,221.056,8,0.2,77.3696,,95.994,-63.996,,,,,,,
18-08-2019,23-08-2019,Furniture,Furnishings,40.48,2,0,15.7872,,96.08,46.1184,,,,,,,
18-08-2019,23-08-2019,Furniture,Furnishings,9.94,2,0,3.0814,,96.36,25.0536,,,,,,,
18-08-2019,23-08-2019,Office Supplies,Binders,107.424,9,0.2,33.57,,96.53,40.5426,,,,,,,
18-08-2019,23-08-2019,Technology,Phones,37.91,1,0,10.9939,,96.784,-145.176,,,,,,,
18-08-2019,23-08-2019,Furniture,Furnishings,88.02,3,0,27.2862,,97.16,28.1764,,,,,,,
18-08-2019,22-08-2019,Office Supplies,Storage,200.064,3,0.2,12.504,,97.184,12.148,,,,,,,
18-08-2019,22-08-2019,Office Supplies,Binders,21.38,5,0.8,-33.139,,97.264,-243.16,,,,,,,
18-08-2019,22-08-2019,Office Supplies,Binders,6.744,4,0.8,-11.4648,,97.3,28.217,,,,,,,
18-08-2019,22-08-2019,Office Supplies,Storage,323.1,2,0,61.389,,97.568,-6.098,,,,,,,
18-08-2019,22-08-2019,Technology,Accessories,843.9,2,0,371.316,,97.82,45.9754,,,,,,,
18-08-2019,22-08-2019,Technology,Accessories,1496.16,9,0,224.424,,97.84,50.8768,,,,,,,
18-08-2019,25-08-2019,Office Supplies,Binders,2793.528,9,0.2,942.8157,,98.16,29.448,,,,,,,
18-08-2019,25-08-2019,Office Supplies,Storage,1000.02,7,0,290.0058,,99.136,8.6744,,,,,,,
18-08-2019,25-08-2019,Furniture,Furnishings,65.94,3,0,22.4196,,99.2,25.792,,,,,,,
18-08-2019,21-08-2019,Office Supplies,Art,9.912,3,0.2,1.239,,99.28,12.41,,,,,,,
18-08-2019,25-08-2019,Office Supplies,Binders,10.782,3,0.7,-7.9068,,99.3,41.706,,,,,,,
18-08-2019,22-08-2019,Technology,Accessories,23.18,2,0,7.6494,,99.39,40.7499,,,,,,,
19-08-2019,23-08-2019,Office Supplies,Binders,387.99,1,0,182.3553,,99.54,10.9494,,,,,,,
19-08-2019,23-08-2019,Office Supplies,Binders,2.296,2,0.8,-3.9032,,99.68,32.396,,,,,,,
19-08-2019,24-08-2019,Office Supplies,Paper,19.44,3,0,9.3312,,99.696,33.6474,,,,,,,
19-08-2019,23-08-2019,Office Supplies,Binders,102.72,3,0.2,37.236,,99.87,47.9376,,,,,,,
20-08-2019,22-08-2019,Office Supplies,Binders,239.12,5,0.2,77.714,,99.9,47.952,,,,,,,
20-08-2019,20-08-2019,Office Supplies,Storage,40.29,3,0,10.4754,,99.95,22.9885,,,,,,,
20-08-2019,25-08-2019,Office Supplies,Supplies,17.22,3,0,5.166,,99.98,46.9906,,,,,,,
20-08-2019,25-08-2019,Office Supplies,Storage,226.56,6,0,63.4368,,99.99,85.9914,,,,,,,
20-08-2019,25-08-2019,Technology,Phones,107.88,3,0.2,10.788,,100.704,37.764,,,,,,,
20-08-2019,27-08-2019,Office Supplies,Paper,25.92,4,0,12.4416,,100.8,21.42,,,,,,,
20-08-2019,26-08-2019,Technology,Phones,35.96,1,0.2,3.596,,100.94,33.3102,,,,,,,
21-08-2019,23-08-2019,Furniture,Chairs,866.4,4,0,225.264,,101.12,37.4144,,,,,,,
21-08-2019,28-08-2019,Office Supplies,Fasteners,35,7,0,16.8,,101.34,16.2144,,,,,,,
21-08-2019,28-08-2019,Office Supplies,Supplies,37.24,4,0,10.7996,,101.4,38.532,,,,,,,
21-08-2019,28-08-2019,Office Supplies,Envelopes,15.28,2,0,7.4872,,101.52,19.035,,,,,,,
21-08-2019,22-08-2019,Office Supplies,Art,17.12,4,0,4.9648,,101.84,36.917,,,,,,,
21-08-2019,22-08-2019,Technology,Phones,431.968,4,0.2,37.7972,,101.94,29.5626,,,,,,,
21-08-2019,22-08-2019,Furniture,Furnishings,129.92,4,0,10.3936,,102.018,-183.6324,,,,,,,
21-08-2019,22-08-2019,Furniture,Tables,568.728,3,0.2,28.4364,,102.3,26.598,,,,,,,
21-08-2019,22-08-2019,Office Supplies,Binders,117.144,9,0.2,42.4647,,102.336,14.0712,,,,,,,
21-08-2019,22-08-2019,Office Supplies,Appliances,203.52,3,0,54.9504,,102.368,37.1084,,,,,,,
21-08-2019,22-08-2019,Office Supplies,Labels,51.75,5,0,24.84,,102.72,37.236,,,,,,,
21-08-2019,27-08-2019,Office Supplies,Paper,277.4,5,0,133.152,,102.833,-6.049,,,,,,,
21-08-2019,27-08-2019,Furniture,Furnishings,25.16,2,0,8.5544,,102.93,96.7542,,,,,,,
21-08-2019,27-08-2019,Furniture,Furnishings,91.92,4,0,31.2528,,102.96,1.0296,,,,,,,
21-08-2019,21-08-2019,Office Supplies,Paper,83.88,1,0.2,29.358,,103.056,24.4758,,,,,,,
21-08-2019,25-08-2019,Furniture,Chairs,388.704,6,0.2,38.8704,,103.12,10.312,,,,,,,
21-08-2019,25-08-2019,Office Supplies,Storage,572.58,6,0,34.3548,,103.192,11.6091,,,,,,,
21-08-2019,25-08-2019,Technology,Accessories,33.18,2,0,11.613,,103.5,-77.625,,,,,,,
21-08-2019,28-08-2019,Office Supplies,Binders,32.088,7,0.2,11.2308,,104.28,26.07,,,,,,,
21-08-2019,28-08-2019,Office Supplies,Binders,4305.552,6,0.2,1453.1238,,104.68,35.3295,,,,,,,
21-08-2019,25-08-2019,Office Supplies,Storage,237.096,3,0.2,20.7459,,104.75,21.9975,,,,,,,
21-08-2019,25-08-2019,Furniture,Furnishings,22.752,3,0.2,7.11,,104.8,26.2,,,,,,,
21-08-2019,25-08-2019,Office Supplies,Paper,6.672,1,0.2,2.085,,104.85,50.328,,,,,,,
22-08-2019,23-08-2019,Furniture,Tables,210.008,1,0.2,2.6251,,104.85,28.3095,,,,,,,
22-08-2019,24-08-2019,Furniture,Tables,314.532,2,0.4,-83.8752,,104.88,41.952,,,,,,,
23-08-2019,26-08-2019,Technology,Phones,4367.896,13,0.2,327.5922,,105.584,9.2386,,,,,,,
23-08-2019,26-08-2019,Office Supplies,Paper,49.568,2,0.2,15.49,,105.98,4.2392,,,,,,,
23-08-2019,26-08-2019,Office Supplies,Appliances,161.376,6,0.2,12.1032,,106.32,99.9408,,,,,,,
23-08-2019,26-08-2019,Furniture,Furnishings,2.784,2,0.2,0.4176,,106.869,-29.0073,,,,,,,
23-08-2019,26-08-2019,Office Supplies,Paper,8.72,5,0.2,2.943,,107.424,69.8256,,,,,,,
24-08-2019,29-08-2019,Office Supplies,Binders,24.672,4,0.2,7.71,,107.44,27.9344,,,,,,,
24-08-2019,29-08-2019,Office Supplies,Binders,3.744,1,0.2,1.3104,,107.53,21.506,,,,,,,
24-08-2019,26-08-2019,Office Supplies,Appliances,646.272,8,0.2,64.6272,,107.648,33.64,,,,,,,
24-08-2019,26-08-2019,Office Supplies,Paper,10.368,2,0.2,3.7584,,107.88,21.576,,,,,,,
25-08-2019,29-08-2019,Office Supplies,Paper,192.16,5,0.2,67.256,,107.97,22.6737,,,,,,,
25-08-2019,28-08-2019,Office Supplies,Art,9.728,2,0.2,1.7024,,107.982,-26.9955,,,,,,,
25-08-2019,28-08-2019,Office Supplies,Paper,3.424,1,0.2,1.07,,108.08,54.04,,,,,,,
25-08-2019,27-08-2019,Office Supplies,Storage,25.696,2,0.2,1.9272,,108.4,-105.69,,,,,,,
25-08-2019,29-08-2019,Furniture,Bookcases,130.98,2,0.5,-89.0664,,108.608,9.5032,,,,,,,
26-08-2019,01-09-2019,Technology,Accessories,71.98,2,0,15.1158,,108.925,-71.8905,,,,,,,
26-08-2019,01-09-2019,Furniture,Furnishings,64.96,5,0.6,-43.848,,108.96,30.5088,,,,,,,
26-08-2019,27-08-2019,Office Supplies,Storage,53.72,4,0,13.9672,,108.96,32.688,,,,,,,
27-08-2019,01-09-2019,Furniture,Tables,1488.424,7,0.3,-297.6848,,109.48,33.9388,,,,,,,
27-08-2019,30-08-2019,Office Supplies,Storage,63.84,8,0,16.5984,,109.53,47.0979,,,,,,,
27-08-2019,30-08-2019,Technology,Phones,347.97,3,0,100.9113,,109.9,32.97,,,,,,,
27-08-2019,30-08-2019,Office Supplies,Binders,37.008,6,0.2,11.565,,109.92,53.8608,,,,,,,
27-08-2019,30-08-2019,Office Supplies,Art,5.952,1,0.2,0.372,,110.11,31.9319,,,,,,,
27-08-2019,30-08-2019,Office Supplies,Envelopes,2.896,1,0.2,0.9774,,110.352,8.2764,,,,,,,
27-08-2019,29-08-2019,Furniture,Furnishings,198.46,2,0,99.23,,110.4,-4.14,,,,,,,
27-08-2019,29-08-2019,Office Supplies,Appliances,321.92,4,0,96.576,,110.96,106.5216,,,,,,,
27-08-2019,29-08-2019,Technology,Copiers,879.984,2,0.2,329.994,,111.79,43.5981,,,,,,,
27-08-2019,29-08-2019,Office Supplies,Supplies,28.4,5,0,8.236,,111.96,21.2724,,,,,,,
27-08-2019,29-08-2019,Furniture,Chairs,230.28,3,0.2,23.028,,111.984,6.999,,,,,,,
27-08-2019,29-08-2019,Office Supplies,Paper,116.28,3,0,56.9772,,112.12,42.045,,,,,,,
27-08-2019,29-08-2019,Office Supplies,Binders,841.568,2,0.2,294.5488,,112.8,6.768,,,,,,,
27-08-2019,29-08-2019,Office Supplies,Storage,354.9,5,0,17.745,,113.372,-32.392,,,,,,,
27-08-2019,01-09-2019,Office Supplies,Paper,5.184,1,0.2,1.8144,,113.52,46.5432,,,,,,,
27-08-2019,30-08-2019,Office Supplies,Appliances,14.336,4,0.2,0.896,,113.568,-45.4272,,,,,,,
27-08-2019,27-08-2019,Office Supplies,Paper,12.672,3,0.2,3.96,,113.888,9.9652,,,,,,,
27-08-2019,27-08-2019,Technology,Accessories,1119.888,14,0.2,209.979,,113.94,88.8732,,,,,,,
27-08-2019,31-08-2019,Furniture,Furnishings,120.576,8,0.2,33.1584,,114.288,12.8574,,,,,,,
28-08-2019,03-09-2019,Technology,Phones,35.168,4,0.2,11.4296,,114.848,35.89,,,,,,,
28-08-2019,03-09-2019,Furniture,Tables,1137.75,5,0,250.305,,114.9,39.066,,,,,,,
28-08-2019,03-09-2019,Office Supplies,Binders,99.68,5,0.2,32.396,,114.95,2.299,,,,,,,
28-08-2019,03-09-2019,Office Supplies,Art,5.56,2,0,1.4456,,115.296,80.7072,,,,,,,
28-08-2019,01-09-2019,Office Supplies,Paper,25.344,6,0.2,7.92,,115.96,-39.4264,,,,,,,
28-08-2019,01-09-2019,Office Supplies,Paper,26.72,5,0.2,9.352,,116.28,56.9772,,,,,,,
28-08-2019,01-09-2019,Office Supplies,Supplies,21.81,3,0,5.8887,,116.312,23.2624,,,,,,,
28-08-2019,01-09-2019,Office Supplies,Appliances,91.6,5,0,26.564,,116.832,33.5892,,,,,,,
29-08-2019,01-09-2019,Office Supplies,Labels,47.36,4,0.2,17.76,,116.98,29.245,,,,,,,
29-08-2019,01-09-2019,Office Supplies,Storage,27.44,2,0.2,2.401,,117.144,42.4647,,,,,,,
29-08-2019,01-09-2019,Office Supplies,Binders,3.24,9,0.8,-5.184,,117.488,41.1208,,,,,,,
29-08-2019,03-09-2019,Office Supplies,Art,9.408,7,0.2,0.7056,,118.16,-25.109,,,,,,,
29-08-2019,04-09-2019,Furniture,Furnishings,148.02,3,0,41.4456,,118.25,34.2925,,,,,,,
31-08-2019,05-09-2019,Office Supplies,Storage,10.744,1,0.2,0.8058,,118.65,19.775,,,,,,,
31-08-2019,05-09-2019,Office Supplies,Fasteners,8.376,3,0.2,2.7222,,119.02,33.3256,,,,,,,
31-08-2019,04-09-2019,Office Supplies,Paper,229.544,7,0.2,83.2097,,119.04,48.8064,,,,,,,
31-08-2019,05-09-2019,Office Supplies,Appliances,638.73,9,0,166.0698,,119.448,-13.4379,,,,,,,
31-08-2019,04-09-2019,Office Supplies,Binders,6.672,3,0.2,2.1684,,119.616,40.3704,,,,,,,
31-08-2019,04-09-2019,Technology,Phones,689.408,4,0.2,77.5584,,119.7,31.122,,,,,,,
31-08-2019,05-09-2019,Technology,Accessories,659.9,2,0,217.767,,119.833,-12.6882,,,,,,,
31-08-2019,02-09-2019,Furniture,Chairs,569.568,2,0.2,7.1196,,119.94,15.992,,,,,,,
31-08-2019,02-09-2019,Office Supplies,Storage,149.73,7,0,43.4217,,119.94,29.985,,,,,,,
31-08-2019,05-09-2019,Office Supplies,Supplies,6.208,2,0.2,0.6984,,119.96,74.6751,,,,,,,
31-08-2019,05-09-2019,Office Supplies,Storage,193.95,3,0,9.6975,,119.96,35.988,,,,,,,
01-09-2019,05-09-2019,Furniture,Furnishings,114.9,5,0,39.066,,119.98,57.5904,,,,,,,
01-09-2019,06-09-2019,Technology,Accessories,19.99,1,0,6.7966,,120,6,,,,,,,
01-09-2019,06-09-2019,Office Supplies,Binders,22.92,5,0.2,8.022,,120.576,33.1584,,,,,,,
01-09-2019,07-09-2019,Office Supplies,Art,7.58,1,0,2.9562,,120.784,-13.5882,,,,,,,
01-09-2019,01-09-2019,Furniture,Chairs,498.26,7,0,134.5302,,120.96,-28.224,,,,,,,
01-09-2019,01-09-2019,Office Supplies,Appliances,314.6,4,0,103.818,,121.3,25.473,,,,,,,
01-09-2019,01-09-2019,Furniture,Tables,283.56,4,0,45.3696,,121.536,15.192,,,,,,,
02-09-2019,08-09-2019,Furniture,Furnishings,15.072,3,0.2,4.1448,,121.6,39.52,,,,,,,
02-09-2019,07-09-2019,Technology,Phones,1199.8,4,0,323.946,,121.68,38.025,,,,,,,
02-09-2019,07-09-2019,Technology,Accessories,1928.78,7,0,829.3754,,121.94,35.3626,,,,,,,
02-09-2019,07-09-2019,Office Supplies,Storage,352.38,2,0,81.0474,,122.12,39.689,,,,,,,
02-09-2019,06-09-2019,Office Supplies,Paper,12.192,3,0.2,4.1148,,122.136,-13.7403,,,,,,,
02-09-2019,07-09-2019,Office Supplies,Art,6.57,3,0,1.7739,,122.328,1.5291,,,,,,,
02-09-2019,06-09-2019,Office Supplies,Art,23.1,2,0,6.468,,122.382,-24.4764,,,,,,,
02-09-2019,06-09-2019,Furniture,Furnishings,11.54,2,0,3.462,,122.71,36.813,,,,,,,
02-09-2019,06-09-2019,Furniture,Tables,254.526,1,0.4,-93.3262,,122.97,60.2553,,,,,,,
02-09-2019,06-09-2019,Office Supplies,Appliances,12.98,1,0,3.7642,,123.256,9.2442,,,,,,,
02-09-2019,06-09-2019,Office Supplies,Binders,26.432,8,0.2,8.9208,,123.92,33.4584,,,,,,,
02-09-2019,06-09-2019,Technology,Phones,197.97,3,0,57.4113,,123.92,38.725,,,,,,,
02-09-2019,06-09-2019,Office Supplies,Labels,18.9,6,0,9.072,,123.96,11.1564,,,,,,,
02-09-2019,06-09-2019,Furniture,Chairs,1282.41,5,0.1,213.735,,124.36,60.9364,,,,,,,
02-09-2019,06-09-2019,Office Supplies,Art,4.92,3,0,2.214,,124.404,-21.3264,,,,,,,
02-09-2019,06-09-2019,Technology,Accessories,238,2,0,38.08,,124.75,57.385,,,,,,,
02-09-2019,06-09-2019,Technology,Accessories,167.97,3,0,40.3128,,124.792,26.5183,,,,,,,
02-09-2019,06-09-2019,Office Supplies,Paper,17.12,4,0,7.704,,125.13,36.2877,,,,,,,
02-09-2019,08-09-2019,Office Supplies,Art,9.4,5,0,2.726,,125.88,60.4224,,,,,,,
02-09-2019,08-09-2019,Office Supplies,Labels,74,5,0,37,,126.3,80.832,,,,,,,
02-09-2019,08-09-2019,Technology,Phones,201.584,2,0.2,12.599,,126.56,47.46,,,,,,,
02-09-2019,07-09-2019,Office Supplies,Storage,10.9,1,0,2.834,,127.372,-30.9332,,,,,,,
02-09-2019,07-09-2019,Office Supplies,Paper,79.92,4,0,37.5624,,127.386,-25.4772,,,,,,,
02-09-2019,07-09-2019,Office Supplies,Paper,146.82,3,0,73.41,,127.785,-31.0335,,,,,,,
02-09-2019,08-09-2019,Office Supplies,Fasteners,16,4,0.2,5.6,,127.92,-15.99,,,,,,,
02-09-2019,08-09-2019,Office Supplies,Appliances,5.588,2,0.8,-15.0876,,127.936,4.7976,,,,,,,
02-09-2019,08-09-2019,Office Supplies,Storage,235.92,5,0.2,-44.235,,127.95,21.7515,,,,,,,
02-09-2019,06-09-2019,Technology,Accessories,40.68,3,0.2,-7.119,,127.96,62.7004,,,,,,,
02-09-2019,06-09-2019,Office Supplies,Binders,18.72,5,0.2,6.552,,127.984,41.5948,,,,,,,
02-09-2019,06-09-2019,Furniture,Tables,236.528,2,0.2,-2.9566,,128.058,-23.7822,,,,,,,
02-09-2019,02-09-2019,Furniture,Chairs,215.976,3,0.2,-2.6997,,128.124,24.2012,,,,,,,
02-09-2019,06-09-2019,Office Supplies,Binders,1577.94,3,0,757.4112,,128.744,-28.9674,,,,,,,
02-09-2019,04-09-2019,Office Supplies,Labels,11.696,2,0.2,3.9474,,128.85,3.8655,,,,,,,
02-09-2019,04-09-2019,Office Supplies,Appliances,43.1,5,0,11.206,,128.9,15.468,,,,,,,
02-09-2019,04-09-2019,Furniture,Furnishings,511.5,5,0,132.99,,129.3,12.93,,,,,,,
02-09-2019,04-09-2019,Office Supplies,Binders,147.92,5,0.2,46.225,,129.39,54.3438,,,,,,,
03-09-2019,08-09-2019,Office Supplies,Binders,42.616,7,0.8,-68.1856,,129.92,10.3936,,,,,,,
03-09-2019,07-09-2019,Office Supplies,Envelopes,24.448,4,0.2,8.8624,,129.93,12.993,,,,,,,
03-09-2019,08-09-2019,Office Supplies,Art,5.96,2,0,1.6688,,130.112,13.0112,,,,,,,
03-09-2019,08-09-2019,Office Supplies,Binders,82.56,5,0.2,28.896,,130.71,39.213,,,,,,,
03-09-2019,08-09-2019,Technology,Accessories,284.97,3,0,85.491,,130.98,-89.0664,,,,,,,
03-09-2019,06-09-2019,Office Supplies,Paper,419.4,4,0,201.312,,131.94,35.6238,,,,,,,
03-09-2019,06-09-2019,Furniture,Chairs,90.801,1,0.1,14.1246,,131.98,35.6346,,,,,,,
03-09-2019,06-09-2019,Furniture,Chairs,181.764,2,0.1,-8.0784,,132.52,108.6664,,,,,,,
03-09-2019,06-09-2019,Office Supplies,Art,5.56,2,0,2.224,,132.6,17.238,,,,,,,
03-09-2019,07-09-2019,Furniture,Bookcases,239.666,2,0.15,14.098,,133.12,49.92,,,,,,,
03-09-2019,08-09-2019,Furniture,Furnishings,108.4,5,0.6,-105.69,,133.2,66.6,,,,,,,
03-09-2019,07-09-2019,Office Supplies,Paper,8.904,3,0.2,3.339,,135.3,75.768,,,,,,,
03-09-2019,07-09-2019,Technology,Accessories,100.8,2,0.2,21.42,,136.26,5.4504,,,,,,,
04-09-2019,08-09-2019,Office Supplies,Art,10.192,7,0.2,3.185,,136.99,36.9873,,,,,,,
04-09-2019,08-09-2019,Office Supplies,Storage,16.784,1,0.2,-0.2098,,137.62,60.5528,,,,,,,
04-09-2019,08-09-2019,Office Supplies,Art,13.12,5,0.2,3.772,,137.94,35.8644,,,,,,,
04-09-2019,08-09-2019,Technology,Accessories,91.96,4,0,39.5428,,138.588,-34.647,,,,,,,
04-09-2019,08-09-2019,Furniture,Tables,1322.352,3,0.2,-99.1764,,139.04,38.9312,,,,,,,
04-09-2019,05-09-2019,Office Supplies,Paper,12.96,2,0,6.2208,,139.58,39.0824,,,,,,,
04-09-2019,05-09-2019,Technology,Phones,43.176,3,0.2,15.1116,,139.86,65.7342,,,,,,,
04-09-2019,06-09-2019,Furniture,Bookcases,825.174,9,0.3,-117.882,,139.92,23.7864,,,,,,,
04-09-2019,06-09-2019,Office Supplies,Paper,17.76,3,0.2,5.55,,139.96,-1.7495,,,,,,,
04-09-2019,06-09-2019,Office Supplies,Art,6.912,3,0.2,0.864,,140.67,54.8613,,,,,,,
04-09-2019,09-09-2019,Office Supplies,Art,8.256,4,0.2,0.6192,,140.736,49.2576,,,,,,,
04-09-2019,09-09-2019,Office Supplies,Binders,25.56,5,0.7,-20.448,,140.97,19.7358,,,,,,,
04-09-2019,09-09-2019,Office Supplies,Binders,4.368,2,0.7,-3.0576,,141.372,-48.4704,,,,,,,
04-09-2019,09-09-2019,Office Supplies,Paper,11.52,4,0.2,3.744,,141.42,-187.3815,,,,,,,
04-09-2019,08-09-2019,Office Supplies,Binders,487.984,2,0.2,152.495,,141.9,58.179,,,,,,,
04-09-2019,08-09-2019,Technology,Phones,5.56,1,0.2,1.7375,,141.96,76.6584,,,,,,,
04-09-2019,08-09-2019,Office Supplies,Storage,217.85,5,0,65.355,,142.776,17.847,,,,,,,
04-09-2019,10-09-2019,Technology,Accessories,19.04,4,0.2,-1.428,,142.8,29.988,,,,,,,
04-09-2019,10-09-2019,Office Supplies,Storage,54.32,4,0,0.5432,,143.7,137.952,,,,,,,
04-09-2019,06-09-2019,Office Supplies,Binders,13.344,6,0.2,4.3368,,143.728,-32.3388,,,,,,,
04-09-2019,06-09-2019,Furniture,Tables,1478.272,8,0.2,92.392,,143.73,56.0547,,,,,,,
04-09-2019,06-09-2019,Office Supplies,Fasteners,14.82,6,0,6.9654,,143.856,48.5514,,,,,,,
04-09-2019,08-09-2019,Office Supplies,Storage,421.1,2,0,105.275,,143.928,-32.3838,,,,,,,
