Order Date,Ship Date,Category,Sub-Category,Sales,Quantity,Discount,Profit,,Row Labels,Sum of Profit,,,,,,,
08-11-2017,10-11-2017,Office Supplies,Fasteners,5,1,0,2.4,,23.99,11.995,,,,,,,
08-11-2017,10-11-2017,Technology,Accessories,371.97,3,0,66.9546,,24,-2.7,,,,,,,
18-12-2017,18-12-2017,Technology,Accessories,166.24,1,0,24.936,,24.1,9.158,,,,,,,
21-09-2017,27-09-2017,Office Supplies,Storage,199.74,6,0,47.9376,,24.192,7.56,,,,,,,
06-03-2017,11-03-2017,Furniture,Furnishings,435.26,7,0,95.7572,,24.288,-12.7512,,,,,,,
06-03-2017,11-03-2017,Technology,Copiers,1119.984,2,0.2,377.9946,,24.3,10.449,,,,,,,
05-03-2017,09-03-2017,Technology,Phones,23.92,2,0,6.6976,,24.32,8.2688,,,,,,,
05-03-2017,09-03-2017,Office Supplies,Appliances,60.69,7,0,16.3863,,24.4,10.248,,,,,,,
20-04-2017,25-04-2017,Technology,Phones,287.97,3,0,77.7519,,24.4,7.93,,,,,,,
20-04-2017,25-04-2017,Furniture,Furnishings,595.38,6,0,297.69,,24.424,7.9378,,,,,,,
20-04-2017,25-04-2017,Office Supplies,Paper,12.96,2,0,6.2208,,24.448,17.7248,,,,,,,
01-11-2017,06-11-2017,Technology,Phones,4.95,1,0,1.3365,,24.56,18.42,,,,,,,
01-11-2017,05-11-2017,Office Supplies,Paper,13.52,4,0,6.2192,,24.588,-67.617,,,,,,,
01-11-2017,05-11-2017,Furniture,Furnishings,259.7,5,0,106.477,,24.588,-18.0312,,,,,,,
01-11-2017,05-11-2017,Technology,Phones,42.95,1,0,1.2885,,24.64,4.004,,,,,,,
01-11-2017,05-11-2017,Technology,Accessories,1399.93,7,0,601.9699,,24.672,2.1588,,,,,,,
01-11-2017,05-11-2017,Technology,Phones,503.96,4,0,125.99,,24.78,6.9384,,,,,,,
06-08-2017,08-08-2017,Office Supplies,Paper,27.216,3,0.2,9.8658,,24.816,1.551,,,,,,,
23-12-2017,26-12-2017,Office Supplies,Appliances,194.32,4,0,56.3528,,24.96,11.232,,,,,,,
31-12-2017,03-01-2018,Office Supplies,Binders,94.74,3,0,44.5278,,25.032,15.645,,,,,,,
31-12-2017,03-01-2018,Office Supplies,Binders,60.64,4,0,27.8944,,25.06,11.7782,,,,,,,
31-12-2017,03-01-2018,Office Supplies,Binders,76.3,5,0,38.15,,25.08,9.0288,,,,,,,
31-12-2017,03-01-2018,Office Supplies,Binders,364.8,12,0,167.808,,25.176,-18.4624,,,,,,,
15-09-2017,19-09-2017,Office Supplies,Binders,79.872,3,0.2,29.952,,25.344,12.3552,,,,,,,
15-09-2017,19-09-2017,Furniture,Bookcases,46.384,1,0.2,1.1596,,25.424,-4.767,,,,,,,
15-09-2017,19-09-2017,Office Supplies,Paper,12.96,2,0,6.2208,,25.488,13.6998,,,,,,,
25-12-2017,29-12-2017,Furniture,Furnishings,547.136,4,0.2,-68.392,,25.68,11.556,,,,,,,
31-08-2017,02-09-2017,Furniture,Bookcases,1552.831,7,0.15,200.9546,,25.76,0.5152,,,,,,,
31-08-2017,02-09-2017,Office Supplies,Binders,137.24,5,0.2,46.3185,,25.824,9.3612,,,,,,,
31-08-2017,02-09-2017,Technology,Accessories,36.51,1,0,15.6993,,25.86,6.7236,,,,,,,
31-08-2017,02-09-2017,Technology,Machines,239.976,3,0.2,80.9919,,25.9,12.691,,,,,,,
06-12-2017,11-12-2017,Office Supplies,Paper,32.75,5,0,15.065,,25.92,49.7664,,,,,,,
12-12-2017,15-12-2017,Office Supplies,Fasteners,7.86,2,0,3.6156,,25.92,9.072,,,,,,,
12-12-2017,15-12-2017,Office Supplies,Binders,24.448,2,0.2,8.8624,,25.984,-3.8976,,,,,,,
06-12-2017,10-12-2017,Office Supplies,Paper,6.48,1,0,3.1104,,25.99,15.0742,,,,,,,
06-12-2017,10-12-2017,Office Supplies,Paper,41.86,7,0,20.5114,,26,11.7,,,,,,,
06-12-2017,10-12-2017,Technology,Accessories,1619.91,9,0,97.1946,,26.064,-19.9824,,,,,,,
06-12-2017,10-12-2017,Furniture,Furnishings,113.92,4,0,42.1504,,26.18,0.5236,,,,,,,
14-11-2017,19-11-2017,Technology,Accessories,37.6,2,0,2.256,,26.22,12.3234,,,,,,,
14-11-2017,19-11-2017,Technology,Accessories,59.9,2,0,23.96,,26.376,2.6376,,,,,,,
14-11-2017,19-11-2017,Office Supplies,Paper,37,5,0,16.65,,26.4,36.432,,,,,,,
07-06-2017,09-06-2017,Office Supplies,Binders,7.52,5,0.2,2.632,,26.424,9.5787,,,,,,,
06-07-2017,11-07-2017,Furniture,Bookcases,301.96,2,0,60.392,,26.8,12.864,,,,,,,
14-11-2017,17-11-2017,Office Supplies,Envelopes,33.96,2,0,16.98,,26.88,6.72,,,,,,,
14-11-2017,17-11-2017,Office Supplies,Appliances,826.11,3,0,322.1829,,26.9,13.181,,,,,,,
25-09-2017,01-10-2017,Office Supplies,Envelopes,17.48,2,0,8.2156,,26.96,7.0096,,,,,,,
14-09-2017,17-09-2017,Office Supplies,Storage,269.49,3,0,5.3898,,26.976,8.7672,,,,,,,
11-07-2017,13-07-2017,Office Supplies,Paper,29.97,3,0,13.4865,,26.982,4.0473,,,,,,,
11-07-2017,13-07-2017,Office Supplies,Binders,98.352,3,0.2,34.4232,,27.056,2.3674,,,,,,,
02-01-2017,04-01-2017,Office Supplies,Storage,85.52,2,0,22.2352,,27.168,1.3584,,,,,,,
02-01-2017,04-01-2017,Office Supplies,Art,9.84,3,0,2.6568,,27.18,12.7746,,,,,,,
02-01-2017,04-01-2017,Office Supplies,Paper,20.04,3,0,9.6192,,27.2,2.04,,,,,,,
09-10-2017,13-10-2017,Technology,Phones,631.96,4,0,303.3408,,27.216,19.7316,,,,,,,
09-10-2017,13-10-2017,Office Supplies,Paper,23.92,4,0,10.764,,27.312,9.2178,,,,,,,
26-09-2017,01-10-2017,Office Supplies,Storage,64.17,3,0,18.6093,,27.36,9.3024,,,,,,,
26-09-2017,01-10-2017,Office Supplies,Envelopes,124.46,2,0,58.4962,,27.414,-14.1639,,,,,,,
02-07-2017,02-07-2017,Office Supplies,Appliances,32.784,4,0.8,-85.2384,,27.42,9.3228,,,,,,,
18-04-2017,19-04-2017,Technology,Accessories,106.5,6,0,41.535,,27.552,-0.3444,,,,,,,
06-04-2017,10-04-2017,Office Supplies,Art,42.048,9,0.2,5.256,,27.696,13.1556,,,,,,,
06-04-2017,10-04-2017,Technology,Accessories,25.488,2,0.2,4.4604,,27.9,6.975,,,,,,,
06-04-2017,10-04-2017,Office Supplies,Binders,6.9,3,0.8,-12.075,,27.92,0.5584,,,,,,,
06-04-2017,10-04-2017,Office Supplies,Binders,9.648,6,0.8,-16.884,,28.4,24.14,,,,,,,
06-04-2017,10-04-2017,Office Supplies,Paper,7.968,2,0.2,2.8884,,28.44,11.376,,,,,,,
06-09-2017,08-09-2017,Technology,Accessories,46.32,4,0,18.0648,,28.752,19.0482,,,,,,,
27-01-2017,29-01-2017,Furniture,Chairs,181.986,2,0.3,-54.5958,,28.84,9.5172,,,,,,,
27-01-2017,29-01-2017,Technology,Phones,431.976,4,0.4,-100.7944,,28.9,28.322,,,,,,,
27-01-2017,29-01-2017,Technology,Phones,155.37,1,0.4,-36.253,,28.91,13.2986,,,,,,,
16-07-2017,16-07-2017,Furniture,Chairs,1348.704,6,0.2,-219.1644,,29.04,13.9392,,,,,,,
16-07-2017,16-07-2017,Furniture,Chairs,700.152,3,0.2,78.7671,,29.16,10.7892,,,,,,,
16-08-2017,22-08-2017,Office Supplies,Art,2.304,1,0.2,0.2592,,29.16,8.4564,,,,,,,
16-08-2017,22-08-2017,Technology,Phones,1879.96,5,0.2,211.4955,,29.2,9.855,,,,,,,
16-08-2017,22-08-2017,Office Supplies,Paper,313.024,8,0.2,105.6456,,29.22,25.7136,,,,,,,
16-08-2017,22-08-2017,Office Supplies,Labels,5.04,2,0.2,1.764,,29.304,2.5641,,,,,,,
26-09-2017,30-09-2017,Technology,Accessories,50,2,0,12,,29.34,14.67,,,,,,,
24-03-2017,30-03-2017,Office Supplies,Appliances,6.992,2,0.2,0.5244,,29.372,-46.9952,,,,,,,
31-05-2017,04-06-2017,Furniture,Bookcases,1406.86,7,0,140.686,,29.403,5.2272,,,,,,,
31-05-2017,04-06-2017,Office Supplies,Labels,15.75,5,0,7.56,,29.52,14.4648,,,,,,,
31-05-2017,04-06-2017,Office Supplies,Storage,323.1,2,0,61.389,,29.6,9.25,,,,,,,
25-12-2017,31-12-2017,Office Supplies,Labels,9.216,4,0.2,3.3408,,29.7,8.019,,,,,,,
25-12-2017,31-12-2017,Office Supplies,Paper,10.368,2,0.2,3.6288,,29.79,25.0236,,,,,,,
17-03-2017,22-03-2017,Technology,Accessories,15.02,1,0,2.7036,,29.8,9.3125,,,,,,,
17-03-2017,22-03-2017,Office Supplies,Storage,33.82,2,0,9.1314,,29.84,13.428,,,,,,,
03-11-2017,10-11-2017,Office Supplies,Envelopes,6.608,2,0.2,2.1476,,29.9,33.189,,,,,,,
10-09-2017,15-09-2017,Office Supplies,Paper,14.94,3,0,7.0218,,29.96,13.482,,,,,,,
05-07-2017,10-07-2017,Furniture,Furnishings,4.928,2,0.2,0.7392,,29.97,13.7862,,,,,,,
05-07-2017,10-07-2017,Office Supplies,Binders,7.23,5,0.7,-5.784,,29.99,2.999,,,,,,,
15-08-2017,19-08-2017,Office Supplies,Storage,323.1,2,0,61.389,,30.08,-5.264,,,,,,,
20-02-2017,25-02-2017,Technology,Accessories,29.99,1,0,2.999,,30.44,29.2224,,,,,,,
24-12-2017,28-12-2017,Furniture,Chairs,883.84,4,0.2,99.432,,30.84,8.3268,,,,,,,
25-08-2017,30-08-2017,Furniture,Chairs,40.784,1,0.2,4.5882,,30.88,3.86,,,,,,,
25-08-2017,30-08-2017,Office Supplies,Appliances,105.96,4,0,29.6688,,31.05,29.808,,,,,,,
12-11-2017,14-11-2017,Office Supplies,Paper,15.7,5,0,7.065,,31.08,8.3916,,,,,,,
30-01-2017,06-02-2017,Furniture,Furnishings,227.36,7,0,81.8496,,31.104,32.6592,,,,,,,
30-01-2017,06-02-2017,Technology,Machines,1919.976,3,0.2,215.9973,,31.12,14.6264,,,,,,,
11-12-2017,15-12-2017,Office Supplies,Binders,12.828,2,0.7,-8.9796,,31.176,-5.4558,,,,,,,
01-12-2017,06-12-2017,Office Supplies,Art,13.9,5,0,5.56,,31.4,13.188,,,,,,,
21-02-2017,23-02-2017,Office Supplies,Paper,49.12,4,0,23.0864,,31.44,8.4888,,,,,,,
13-11-2017,19-11-2017,Technology,Phones,377.97,3,0,94.4925,,31.5,15.12,,,,,,,
13-11-2017,19-11-2017,Office Supplies,Paper,42.28,7,0,19.8716,,31.504,11.814,,,,,,,
13-11-2017,19-11-2017,Furniture,Bookcases,299.97,3,0,56.9943,,31.56,24.6168,,,,,,,
13-11-2017,19-11-2017,Technology,Phones,89.98,2,0,43.1904,,31.68,2.772,,,,,,,
20-06-2017,25-06-2017,Furniture,Furnishings,257.64,6,0,100.4796,,31.92,2.394,,,,,,,
20-06-2017,25-06-2017,Technology,Phones,125.976,3,0.2,47.241,,31.95,2.2365,,,,,,,
22-11-2017,26-11-2017,Technology,Accessories,27.168,4,0.2,-1.3584,,32.04,8.01,,,,,,,
04-12-2017,08-12-2017,Office Supplies,Binders,8.226,3,0.7,-6.0324,,32.06,-51.296,,,,,,,
17-04-2017,21-04-2017,Office Supplies,Art,5.56,2,0,2.224,,32.07,-22.449,,,,,,,
17-04-2017,21-04-2017,Technology,Accessories,323.37,3,0,129.348,,32.192,-80.48,,,,,,,
17-04-2017,21-04-2017,Technology,Phones,783.96,5,0.2,68.5965,,32.34,15.5232,,,,,,,
17-04-2017,21-04-2017,Office Supplies,Appliances,1447.65,5,0,419.8185,,32.368,11.7334,,,,,,,
17-04-2017,21-04-2017,Office Supplies,Paper,11.96,2,0,5.8604,,32.4,124.74,,,,,,,
02-04-2017,07-04-2017,Office Supplies,Appliances,32.192,2,0.8,-80.48,,32.75,15.065,,,,,,,
02-04-2017,07-04-2017,Technology,Accessories,50.12,7,0.2,-0.6265,,32.784,-85.2384,,,,,,,
02-04-2017,07-04-2017,Technology,Accessories,47.976,3,0.2,1.7991,,32.94,9.2232,,,,,,,
21-12-2017,25-12-2017,Office Supplies,Appliances,60.984,7,0.2,4.5738,,32.96,16.1504,,,,,,,
17-07-2017,19-07-2017,Furniture,Bookcases,195.466,2,0.15,-13.7976,,32.985,-1.9791,,,,,,,
21-09-2017,23-09-2017,Furniture,Chairs,601.536,4,0.2,0,,33.02,15.8496,,,,,,,
21-09-2017,23-09-2017,Office Supplies,Fasteners,7.9,2,0,2.528,,33.11,12.9129,,,,,,,
01-11-2017,04-11-2017,Office Supplies,Art,7.88,1,0.2,1.773,,33.28,-49.92,,,,,,,
12-05-2017,16-05-2017,Office Supplies,Paper,12.84,3,0,5.778,,33.36,25.3536,,,,,,,
12-05-2017,16-05-2017,Office Supplies,Paper,25.68,6,0,11.556,,33.4,32.064,,,,,,,
07-09-2017,11-09-2017,Furniture,Chairs,47.516,2,0.3,-2.0364,,33.488,-1.2558,,,,,,,
25-07-2017,27-07-2017,Office Supplies,Fasteners,9.42,2,0,0.471,,33.568,-2.098,,,,,,,
25-07-2017,27-07-2017,Office Supplies,Paper,12.96,2,0,6.2208,,33.63,10.089,,,,,,,
25-07-2017,27-07-2017,Furniture,Bookcases,704.9,5,0,56.392,,33.82,9.1314,,,,,,,
25-07-2017,27-07-2017,Furniture,Chairs,561.568,2,0.2,28.0784,,33.96,16.98,,,,,,,
16-11-2017,18-11-2017,Office Supplies,Paper,179.82,9,0,84.5154,,34.02,16.6698,,,,,,,
16-11-2017,18-11-2017,Furniture,Furnishings,185.58,6,0,76.0878,,34.248,11.5587,,,,,,,
16-11-2017,18-11-2017,Furniture,Tables,214.11,3,0,36.3987,,34.44,33.4068,,,,,,,
16-11-2017,18-11-2017,Technology,Accessories,999.96,4,0,229.9908,,34.504,-15.5268,,,,,,,
16-11-2017,18-11-2017,Furniture,Tables,653.55,3,0,111.1035,,34.6,16.608,,,,,,,
01-09-2017,08-09-2017,Office Supplies,Binders,114.6,5,0,51.57,,34.65,9.702,,,,,,,
01-09-2017,08-09-2017,Furniture,Chairs,60.74,1,0,15.185,,34.76,9.7328,,,,,,,
01-09-2017,08-09-2017,Furniture,Furnishings,124.36,2,0,27.3592,,34.8,2.175,,,,,,,
01-09-2017,08-09-2017,Office Supplies,Storage,1088.76,6,0,315.7404,,34.944,11.7936,,,,,,,
03-09-2017,08-09-2017,Office Supplies,Storage,120.33,1,0,31.2858,,35.06,10.518,,,,,,,
26-04-2017,30-04-2017,Furniture,Chairs,408.422,2,0.3,-5.8346,,35.12,13.17,,,,,,,
12-09-2017,17-09-2017,Technology,Copiers,479.984,2,0.2,59.998,,35.208,2.6406,,,,,,,
12-09-2017,17-09-2017,Office Supplies,Labels,12.6,4,0,6.048,,35.28,11.9952,,,,,,,
05-11-2017,09-11-2017,Office Supplies,Appliances,387.136,4,0.2,24.196,,35.36,-3.094,,,,,,,
12-10-2017,17-10-2017,Technology,Phones,135.72,3,0,35.2872,,35.49,-15.6156,,,,,,,
12-10-2017,17-10-2017,Office Supplies,Binders,12.56,2,0,5.652,,35.52,13.32,,,,,,,
12-10-2017,17-10-2017,Technology,Phones,263.96,4,0,71.2692,,35.544,-0.8886,,,,,,,
30-11-2017,03-12-2017,Office Supplies,Binders,3.882,3,0.8,-5.823,,35.76,10.0128,,,,,,,
08-08-2017,08-08-2017,Office Supplies,Binders,6.608,2,0.2,2.2302,,35.88,16.146,,,,,,,
08-08-2017,08-08-2017,Office Supplies,Binders,7.28,2,0.2,2.73,,35.96,10.4284,,,,,,,
08-08-2017,08-08-2017,Furniture,Chairs,144.784,1,0.2,10.8588,,36.24,15.2208,,,,,,,
24-12-2017,29-12-2017,Office Supplies,Binders,19.936,4,0.2,7.2268,,36.26,16.6796,,,,,,,
24-12-2017,29-12-2017,Office Supplies,Fasteners,45.92,4,0,21.5824,,36.27,10.881,,,,,,,
07-05-2017,12-05-2017,Furniture,Tables,244.006,2,0.3,-31.3722,,36.288,25.4016,,,,,,,
07-05-2017,12-05-2017,Office Supplies,Paper,15.936,4,0.2,5.3784,,36.336,-7.2672,,,,,,,
12-06-2017,17-06-2017,Office Supplies,Paper,20.736,4,0.2,7.2576,,36.4,13.832,,,,,,,
12-06-2017,17-06-2017,Furniture,Furnishings,43.296,2,0.2,4.3296,,36.44,16.398,,,,,,,
05-07-2017,10-07-2017,Office Supplies,Binders,19,5,0,8.93,,36.51,15.6993,,,,,,,
17-09-2017,21-09-2017,Furniture,Tables,344.22,2,0.4,-103.266,,36.6,15.372,,,,,,,
08-11-2017,14-11-2017,Office Supplies,Fasteners,5.04,3,0,0.2016,,36.624,13.734,,,,,,,
08-11-2017,14-11-2017,Office Supplies,Paper,92.94,3,0,41.823,,36.63,19.7802,,,,,,,
08-11-2017,14-11-2017,Furniture,Furnishings,66.69,3,0,22.0077,,36.784,5.9774,,,,,,,
08-11-2017,14-11-2017,Office Supplies,Binders,91.68,5,0.2,28.65,,36.84,34.6296,,,,,,,
08-11-2017,13-11-2017,Office Supplies,Binders,52.272,11,0.2,17.6418,,36.882,-25.8174,,,,,,,
08-11-2017,13-11-2017,Office Supplies,Paper,17.94,3,0,8.073,,36.96,12.012,,,,,,,
21-09-2017,27-09-2017,Furniture,Bookcases,194.32,4,0,31.0912,,37,16.65,,,,,,,
21-09-2017,27-09-2017,Office Supplies,Art,25.99,1,0,7.5371,,37.32,10.4496,,,,,,,
11-06-2017,16-06-2017,Technology,Accessories,53.7,6,0,10.203,,37.376,12.1472,,,,,,,
11-06-2017,16-06-2017,Office Supplies,Binders,36.26,7,0,16.6796,,37.6,2.256,,,,,,,
11-06-2017,16-06-2017,Office Supplies,Art,56.3,2,0,15.764,,37.68,32.7816,,,,,,,
11-06-2017,16-06-2017,Office Supplies,Paper,32.4,5,0,15.552,,37.88,18.94,,,,,,,
11-06-2017,16-06-2017,Furniture,Furnishings,29.16,2,0,10.7892,,37.94,36.4224,,,,,,,
30-04-2017,02-05-2017,Technology,Phones,1022.97,5,0.4,-255.7425,,38.22,17.9634,,,,,,,
28-08-2017,01-09-2017,Technology,Copiers,2799.96,5,0.2,874.9875,,38.28,17.6088,,,,,,,
27-11-2017,29-11-2017,Technology,Phones,83.97,3,0,23.5116,,38.52,-26.964,,,,,,,
27-11-2017,29-11-2017,Technology,Accessories,104.97,3,0,7.3479,,38.88,55.9872,,,,,,,
03-10-2017,08-10-2017,Furniture,Bookcases,120.666,2,0.15,18.4548,,38.97,4.6764,,,,,,,
23-08-2017,23-08-2017,Office Supplies,Supplies,31.68,4,0.2,2.772,,38.976,-2.436,,,,,,,
23-08-2017,23-08-2017,Office Supplies,Paper,10.368,2,0.2,3.6288,,39,17.55,,,,,,,
23-08-2017,23-08-2017,Office Supplies,Fasteners,12.032,8,0.2,2.256,,39.66,11.898,,,,,,,
23-08-2017,23-08-2017,Office Supplies,Appliances,5.768,2,0.8,-13.5548,,39.879,-29.2446,,,,,,,
11-06-2017,12-06-2017,Furniture,Chairs,1123.92,5,0.2,-182.637,,39.9,19.95,,,,,,,
11-06-2017,12-06-2017,Technology,Phones,249.584,2,0.2,31.198,,39.92,12.974,,,,,,,
11-06-2017,12-06-2017,Furniture,Furnishings,48.672,3,0.2,7.3008,,39.96,24.7752,,,,,,,
11-06-2017,12-06-2017,Office Supplies,Art,60.768,2,0.2,7.596,,39.98,17.991,,,,,,,
11-06-2017,12-06-2017,Office Supplies,Binders,78.6,5,0.7,-62.88,,40.032,12.51,,,,,,,
11-06-2017,12-06-2017,Office Supplies,Binders,3.768,2,0.7,-3.14,,40.08,19.2384,,,,,,,
11-06-2017,12-06-2017,Office Supplies,Storage,1036.624,2,0.2,51.8312,,40.096,13.5324,,,,,,,
11-06-2017,12-06-2017,Office Supplies,Storage,563.808,4,0.2,21.1428,,40.14,19.6686,,,,,,,
25-04-2017,28-04-2017,Office Supplies,Appliances,206.43,3,0,90.8292,,40.256,11.0704,,,,,,,
15-12-2017,18-12-2017,Technology,Accessories,2025.36,6,0.2,607.608,,40.74,0.4074,,,,,,,
15-12-2017,18-12-2017,Technology,Machines,1799.994,2,0.7,-2639.9912,,40.784,-25.9998,,,,,,,
15-12-2017,18-12-2017,Technology,Phones,101.988,2,0.4,-16.998,,40.92,3.069,,,,,,,
15-12-2017,18-12-2017,Furniture,Furnishings,262.864,7,0.2,69.0018,,41.28,18.9888,,,,,,,
24-08-2017,28-08-2017,Furniture,Tables,284.364,2,0.4,-75.8304,,41.36,13.959,,,,,,,
24-08-2017,28-08-2017,Technology,Accessories,26,2,0,11.7,,41.376,4.6548,,,,,,,
27-12-2017,01-01-2018,Office Supplies,Storage,12.672,3,0.2,-3.168,,41.4,19.872,,,,,,,
10-07-2017,10-07-2017,Office Supplies,Binders,3.366,3,0.7,-2.244,,41.424,8.2848,,,,,,,
02-10-2017,08-10-2017,Office Supplies,Paper,94.85,5,0,45.528,,41.552,-19.7372,,,,,,,
02-10-2017,08-10-2017,Office Supplies,Envelopes,51.12,4,0,23.004,,41.568,-66.5088,,,,,,,
02-10-2017,08-10-2017,Technology,Accessories,90,1,0,32.4,,41.568,-4.1568,,,,,,,
09-08-2017,14-08-2017,Office Supplies,Labels,4.608,2,0.2,1.6704,,41.72,13.0375,,,,,,,
27-12-2017,29-12-2017,Technology,Accessories,7.92,8,0,3.4848,,41.86,20.5114,,,,,,,
09-02-2017,16-02-2017,Furniture,Chairs,203.92,5,0.2,22.941,,41.88,0.8376,,,,,,,
13-12-2017,15-12-2017,Technology,Phones,494.376,3,0.2,49.4376,,41.9,20.531,,,,,,,
13-12-2017,15-12-2017,Office Supplies,Binders,29.2,5,0.2,9.855,,41.96,10.9096,,,,,,,
13-12-2017,15-12-2017,Technology,Accessories,248.85,5,0,27.3735,,41.988,-9.7972,,,,,,,
13-12-2017,15-12-2017,Technology,Accessories,36.24,1,0,15.2208,,42.048,5.256,,,,,,,
23-05-2017,30-05-2017,Office Supplies,Binders,19.194,7,0.7,-12.796,,42.24,26.4,,,,,,,
23-05-2017,30-05-2017,Office Supplies,Appliances,121.792,4,0.2,13.7016,,42.28,19.8716,,,,,,,
05-11-2017,11-11-2017,Office Supplies,Binders,25.344,6,0.2,8.8704,,42.6,16.614,,,,,,,
11-09-2017,15-09-2017,Office Supplies,Art,181.35,9,0,48.9645,,42.76,11.1176,,,,,,,
11-09-2017,15-09-2017,Office Supplies,Labels,8.64,3,0,4.2336,,42.8,19.26,,,,,,,
23-07-2017,27-07-2017,Office Supplies,Appliances,68.94,3,0,20.682,,42.95,1.2885,,,,,,,
23-07-2017,27-07-2017,Furniture,Furnishings,128.82,3,0,50.2398,,43.04,21.0896,,,,,,,
13-08-2017,20-08-2017,Office Supplies,Art,50.8,5,0,13.208,,43.056,15.6078,,,,,,,
04-06-2017,08-06-2017,Office Supplies,Paper,30.44,4,0,14.3068,,43.13,18.1146,,,,,,,
04-06-2017,08-06-2017,Furniture,Furnishings,35.28,3,0,11.9952,,43.176,15.1116,,,,,,,
13-12-2017,20-12-2017,Office Supplies,Paper,19.44,3,0,9.3312,,43.26,14.2758,,,,,,,
13-12-2017,20-12-2017,Office Supplies,Binders,37.88,2,0,18.94,,43.296,4.3296,,,,,,,
21-11-2017,25-11-2017,Furniture,Bookcases,141.96,2,0,41.1684,,43.56,10.3455,,,,,,,
21-11-2017,25-11-2017,Office Supplies,Binders,66.048,4,0.2,23.1168,,43.56,3.267,,,,,,,
04-12-2017,10-12-2017,Furniture,Furnishings,28.44,3,0,11.376,,43.68,21.4032,,,,,,,
04-12-2017,10-12-2017,Furniture,Chairs,364.41,5,0.1,8.098,,43.98,21.99,,,,,,,
04-12-2017,10-12-2017,Technology,Phones,39.96,4,0,10.3896,,44.1,20.727,,,,,,,
04-12-2017,10-12-2017,Furniture,Chairs,361.764,2,0.1,68.3332,,44.43,18.6606,,,,,,,
04-12-2017,09-12-2017,Office Supplies,Envelopes,17.94,3,0,8.7906,,44.46,14.6718,,,,,,,
04-12-2017,09-12-2017,Furniture,Chairs,384.174,7,0.1,29.8802,,44.67,12.0609,,,,,,,
04-12-2017,09-12-2017,Technology,Phones,1799.75,5,0,539.925,,44.688,3.3516,,,,,,,
04-05-2017,05-05-2017,Furniture,Furnishings,22.288,7,0.6,-8.9152,,44.75,20.585,,,,,,,
17-10-2017,17-10-2017,Office Supplies,Storage,77.88,2,0,3.894,,45.04,4.504,,,,,,,
27-04-2017,02-05-2017,Office Supplies,Appliances,43.56,5,0.2,3.267,,45.216,4.5216,,,,,,,
27-04-2017,02-05-2017,Office Supplies,Supplies,5.84,2,0.2,0.73,,45.28,15.3952,,,,,,,
06-09-2017,13-09-2017,Furniture,Chairs,271.764,2,0.1,60.392,,45.36,43.5456,,,,,,,
24-09-2017,28-09-2017,Office Supplies,Binders,15.24,4,0,6.858,,45.584,16.5242,,,,,,,
24-09-2017,28-09-2017,Furniture,Chairs,1408.1,10,0,394.268,,45.68,42.0256,,,,,,,
27-09-2017,29-09-2017,Office Supplies,Binders,15.08,2,0.8,-22.62,,45.894,-9.1788,,,,,,,
27-09-2017,29-09-2017,Furniture,Furnishings,24.288,3,0.6,-12.7512,,45.92,21.5824,,,,,,,
29-11-2017,30-11-2017,Office Supplies,Binders,4.304,1,0.2,1.5602,,45.99,13.3371,,,,,,,
12-06-2017,17-06-2017,Office Supplies,Storage,29.9,5,0,5.083,,46.152,12.1149,,,,,,,
01-03-2017,02-03-2017,Office Supplies,Binders,58.72,4,0,27.0112,,46.2,12.936,,,,,,,
09-07-2017,14-07-2017,Office Supplies,Art,5.16,3,0.2,0.8385,,46.32,18.0648,,,,,,,
20-02-2017,23-02-2017,Office Supplies,Art,286.79,7,0,74.5654,,46.344,4.6344,,,,,,,
10-09-2017,14-09-2017,Office Supplies,Appliances,61.96,2,0,16.1096,,46.384,1.1596,,,,,,,
10-09-2017,14-09-2017,Furniture,Bookcases,361.96,2,0,83.2508,,46.62,21.4452,,,,,,,
10-09-2017,14-09-2017,Office Supplies,Paper,278.82,9,0,125.469,,46.688,-2.918,,,,,,,
06-04-2017,10-04-2017,Office Supplies,Paper,47.952,3,0.2,16.1838,,46.74,11.685,,,,,,,
02-07-2017,06-07-2017,Furniture,Chairs,408.422,2,0.3,-5.8346,,46.84,12.6468,,,,,,,
02-07-2017,06-07-2017,Furniture,Chairs,382.116,6,0.3,-92.7996,,46.9,13.132,,,,,,,
02-07-2017,06-07-2017,Office Supplies,Storage,68.6,5,0.2,6.0025,,47.04,18.3456,,,,,,,
02-07-2017,06-07-2017,Office Supplies,Storage,435.504,3,0.2,48.9942,,47.19,13.6851,,,,,,,
02-07-2017,06-07-2017,Office Supplies,Paper,11.168,2,0.2,3.7692,,47.36,17.76,,,,,,,
22-06-2017,25-06-2017,Furniture,Tables,796.425,7,0.5,-525.6405,,47.516,-2.0364,,,,,,,
10-04-2017,15-04-2017,Office Supplies,Binders,12.832,2,0.2,4.3308,,47.82,14.346,,,,,,,
17-09-2017,23-09-2017,Technology,Accessories,87.168,3,0.2,10.896,,47.952,32.3676,,,,,,,
19-03-2017,24-03-2017,Office Supplies,Paper,14.496,3,0.2,4.8924,,47.976,6.5967,,,,,,,
10-12-2017,16-12-2017,Office Supplies,Art,3.9,2,0,1.521,,47.98,11.0354,,,,,,,
10-12-2017,16-12-2017,Furniture,Tables,801.96,2,0,200.49,,47.984,-8.88178E-15,,,,,,,
10-12-2017,16-12-2017,Furniture,Chairs,191.96,2,0,32.6332,,48.632,-121.58,,,,,,,
